month,retail_format,channel,sales_thousand_ars,share_pct,is_observed
2021-07-01,wholesale,online,116819.0603,0.5480697879726137,True
2021-08-01,wholesale,online,140639.35645999998,0.6778573553654469,True
2021-09-01,wholesale,online,153978.45749,0.7262911010021351,True
2021-10-01,wholesale,online,133445.91358,0.5779021440295801,True
2021-11-01,wholesale,online,30858.65948,0.12966799716549257,True
2021-12-01,wholesale,online,72069.9272,0.2391735052937469,True
2022-01-01,wholesale,online,90350.448,0.38725377540037054,True
2022-02-01,wholesale,online,155859.511,0.6438903675557641,True
2022-03-01,wholesale,online,286145.6693,0.9739571579637035,True
2022-04-01,wholesale,online,81751.745,0.27227036934160725,True
2022-05-01,wholesale,online,147484.087,0.46823592202788494,True
2022-06-01,wholesale,online,225169.8165,0.6622683606467048,True
2022-07-01,wholesale,online,170532.758,0.42927543725038675,True
2022-08-01,wholesale,online,10649.884,0.028736771036409505,True
2022-09-01,wholesale,online,,,False
2022-10-01,wholesale,online,,,False
2022-11-01,wholesale,online,,,False
2022-12-01,wholesale,online,,,False
2023-01-01,wholesale,online,,,False
2023-02-01,wholesale,online,,,False
2023-03-01,wholesale,online,,,False
2023-04-01,wholesale,online,,,False
2023-05-01,wholesale,online,,,False
2023-06-01,wholesale,online,,,False
2023-07-01,wholesale,online,,,False
2023-08-01,wholesale,online,,,False
2023-09-01,wholesale,online,,,False
2023-10-01,wholesale,online,,,False
2023-11-01,wholesale,online,,,False
2023-12-01,wholesale,online,,,False
2024-01-01,wholesale,online,,,False
2024-02-01,wholesale,online,,,False
2024-03-01,wholesale,online,,,False
2024-04-01,wholesale,online,,,False
2024-05-01,wholesale,online,,,False
2024-06-01,wholesale,online,,,False
2024-07-01,wholesale,online,,,False
2024-08-01,wholesale,online,,,False
2024-09-01,wholesale,online,,,False
2024-10-01,wholesale,online,,,False
2024-11-01,wholesale,online,,,False
2024-12-01,wholesale,online,,,False
2025-01-01,wholesale,online,,,False
2025-02-01,wholesale,online,,,False
2025-03-01,wholesale,online,,,False
2025-04-01,wholesale,online,,,False
2025-05-01,wholesale,online,,,False
2025-06-01,wholesale,online,,,False
2025-07-01,wholesale,online,,,False
2025-08-01,wholesale,online,,,False
2025-09-01,wholesale,online,,,False
2025-10-01,wholesale,online,,,False
2025-11-01,wholesale,online,,,False
2025-12-01,wholesale,online,,,False
2026-01-01,wholesale,online,,,False
2026-02-01,wholesale,online,,,False
2026-03-01,wholesale,online,,,False
2026-04-01,wholesale,online,,,False
2026-05-01,wholesale,online,,,False
