month,retail_format,category,sales_thousand_ars,share_pct,is_observed,comparable_across_formats
2020-02-01,wholesale,fruit_and_vegetables,24648.46074,0.2033634359160293,True,True
2020-03-01,wholesale,fruit_and_vegetables,28703.90401,0.18924141534692063,True,True
2020-04-01,wholesale,fruit_and_vegetables,19321.498990000004,0.1585849558015367,True,True
2020-05-01,wholesale,fruit_and_vegetables,19728.07061,0.15186536441293672,True,True
2020-06-01,wholesale,fruit_and_vegetables,18882.99322,0.14126972432004842,True,True
2020-07-01,wholesale,fruit_and_vegetables,19454.77557,0.14134298434992806,True,True
2020-08-01,wholesale,fruit_and_vegetables,21012.89426,0.1496825261420562,True,True
2020-09-01,wholesale,fruit_and_vegetables,21982.536170000003,0.1648763249220897,True,True
2020-10-01,wholesale,fruit_and_vegetables,26592.35606,0.1772423955432275,True,True
2020-11-01,wholesale,fruit_and_vegetables,26838.92318,0.1770101494728507,True,True
2020-12-01,wholesale,fruit_and_vegetables,35128.26218,0.17741001905605358,True,True
2021-01-01,wholesale,fruit_and_vegetables,30475.37327,0.1950424754982737,True,True
2021-02-01,wholesale,fruit_and_vegetables,31095.42612,0.1951670870341201,True,True
2021-03-01,wholesale,fruit_and_vegetables,36422.518480000006,0.19890567383927626,True,True
2021-04-01,wholesale,fruit_and_vegetables,35615.48833,0.18963047281038065,True,True
2021-05-01,wholesale,fruit_and_vegetables,34445.16075,0.1789493528861924,True,True
2021-06-01,wholesale,fruit_and_vegetables,33171.83176,0.16111125283360073,True,True
2021-07-01,wholesale,fruit_and_vegetables,38256.58413,0.17948507631237606,True,True
2021-08-01,wholesale,fruit_and_vegetables,36334.41799,0.17512560571513383,True,True
2021-09-01,wholesale,fruit_and_vegetables,36416.3356,0.1717698755301854,True,True
2021-10-01,wholesale,fruit_and_vegetables,41111.94566,0.17803978334562043,True,True
2021-11-01,wholesale,fruit_and_vegetables,37999.15256,0.15967232826930305,True,True
2021-12-01,wholesale,fruit_and_vegetables,47329.19876,0.15706815325010706,True,True
2022-01-01,wholesale,fruit_and_vegetables,42231.61608,0.18101020116955033,True,True
2022-02-01,wholesale,fruit_and_vegetables,49014.800310000006,0.20249106124347002,True,True
2022-03-01,wholesale,fruit_and_vegetables,58299.98129,0.19843628675370448,True,True
2022-04-01,wholesale,fruit_and_vegetables,60225.66471,0.20057876409164724,True,True
2022-05-01,wholesale,fruit_and_vegetables,61548.07284,0.195404258327048,True,True
2022-06-01,wholesale,fruit_and_vegetables,66462.53006,0.1954792676542797,True,True
2022-07-01,wholesale,fruit_and_vegetables,83732.78931000001,0.21077727332155594,True,True
2022-08-01,wholesale,fruit_and_vegetables,80555.78662,0.21736510893046349,True,True
2022-09-01,wholesale,fruit_and_vegetables,84941.70090000001,0.21826002491167804,True,True
2022-10-01,wholesale,fruit_and_vegetables,100412.78381,0.24094475575789773,True,True
2022-11-01,wholesale,fruit_and_vegetables,96027.88829,0.20603549511224833,True,True
2022-12-01,wholesale,fruit_and_vegetables,111063.80584,0.18130202224143688,True,True
2023-01-01,wholesale,fruit_and_vegetables,118450.64114,0.24043723416695273,True,True
2023-02-01,wholesale,fruit_and_vegetables,121078.26488,0.24768228041506957,True,True
2023-03-01,wholesale,fruit_and_vegetables,145017.0317,0.2372927439112167,True,True
2023-04-01,wholesale,fruit_and_vegetables,156899.40142,0.23281411026775437,True,True
2023-05-01,wholesale,fruit_and_vegetables,159817.21202,0.23117799744649276,True,True
2023-06-01,wholesale,fruit_and_vegetables,186312.3856,0.24252080276131288,True,True
2023-07-01,wholesale,fruit_and_vegetables,232699.91432,0.2781470460693977,True,True
2023-08-01,wholesale,fruit_and_vegetables,223960.8106,0.24380993735034626,True,True
2023-09-01,wholesale,fruit_and_vegetables,244329.45316,0.2331944930852652,True,True
2023-10-01,wholesale,fruit_and_vegetables,284312.78427,0.21750889151898337,True,True
2023-11-01,wholesale,fruit_and_vegetables,290706.65359000006,0.22197375768336047,True,True
2023-12-01,wholesale,fruit_and_vegetables,388672.69101,0.2031862864432678,True,True
2024-01-01,wholesale,fruit_and_vegetables,399850.60877,0.21283394320762672,True,True
2024-02-01,wholesale,fruit_and_vegetables,462278.21133,0.22862569270155605,True,True
2024-03-01,wholesale,fruit_and_vegetables,570798.3645,0.23172947519076834,True,True
2024-04-01,wholesale,fruit_and_vegetables,595975.4111200001,0.25518526655664026,True,True
2024-05-01,wholesale,fruit_and_vegetables,614132.715,0.24488456074008322,True,True
2024-06-01,wholesale,fruit_and_vegetables,657043.8320299999,0.2503284465054936,True,True
2024-07-01,wholesale,fruit_and_vegetables,643835.29791,0.24179681638442238,True,True
2024-08-01,wholesale,fruit_and_vegetables,729517.0531499999,0.2615844432105352,True,True
2024-09-01,wholesale,fruit_and_vegetables,667701.85872,0.2501519056189678,True,True
2024-10-01,wholesale,fruit_and_vegetables,674170.43593,0.22029677185502186,True,True
2024-11-01,wholesale,fruit_and_vegetables,694365.50657,0.22069891535548775,True,True
2024-12-01,wholesale,fruit_and_vegetables,733646.68337,0.21826321986648015,True,True
2025-01-01,wholesale,fruit_and_vegetables,629670.82476,0.23300923600646636,True,True
2025-02-01,wholesale,fruit_and_vegetables,620132.83655,0.23286740839711598,True,True
2025-03-01,wholesale,fruit_and_vegetables,755692.4458300001,0.23555835727272637,True,True
2025-04-01,wholesale,fruit_and_vegetables,697006.08027,0.23221219323243236,True,True
2025-05-01,wholesale,fruit_and_vegetables,710501.12985,0.22646654219605264,True,True
2025-06-01,wholesale,fruit_and_vegetables,669288.48833,0.21610886101119325,True,True
2025-07-01,wholesale,fruit_and_vegetables,743944.32812,0.23436577834262587,True,True
2025-08-01,wholesale,fruit_and_vegetables,757812.4908500001,0.23697220515159867,True,True
2025-09-01,wholesale,fruit_and_vegetables,653193.20139,0.22687634395162343,True,True
2025-10-01,wholesale,fruit_and_vegetables,756000.3966399999,0.2205015496230634,True,True
2025-11-01,wholesale,fruit_and_vegetables,759178.5088399999,0.21302484448166284,True,True
2025-12-01,wholesale,fruit_and_vegetables,790341.70186,0.1863521375474897,True,True
2026-01-01,wholesale,fruit_and_vegetables,771124.68814,0.22690206431673984,True,True
2026-02-01,wholesale,fruit_and_vegetables,763548.93223,0.23203661860537153,True,True
2026-03-01,wholesale,fruit_and_vegetables,837972.7104,0.22386724281750675,True,True
2026-04-01,wholesale,fruit_and_vegetables,824738.2070899999,0.22948653223499152,True,True
2026-05-01,wholesale,fruit_and_vegetables,880157.95363,0.22670628312029178,True,True
2017-01-01,wholesale,cleaning_and_personal_care,1219345.18062,29.779968528109013,True,True
2017-02-01,wholesale,cleaning_and_personal_care,1089117.69183,28.348494788734115,True,True
2017-03-01,wholesale,cleaning_and_personal_care,1296008.6130700004,27.81365136675509,True,True
2017-04-01,wholesale,cleaning_and_personal_care,1218971.2474299998,26.951359449456486,True,True
2017-05-01,wholesale,cleaning_and_personal_care,1266489.74326,27.120545821006793,True,True
2017-06-01,wholesale,cleaning_and_personal_care,1278099.0415500002,26.625367540385902,True,True
2017-07-01,wholesale,cleaning_and_personal_care,1380784.78278,26.850640456474732,True,True
2017-08-01,wholesale,cleaning_and_personal_care,1366762.5799200002,26.900243745110664,True,True
2017-09-01,wholesale,cleaning_and_personal_care,1392767.8373099994,27.3630984360596,True,True
2017-10-01,wholesale,cleaning_and_personal_care,1373996.4507700005,27.9316100398404,True,True
2017-11-01,wholesale,cleaning_and_personal_care,1433971.69667,27.025495124966188,True,True
2017-12-01,wholesale,cleaning_and_personal_care,1546348.3068800005,25.03988054655924,True,True
2018-01-01,wholesale,cleaning_and_personal_care,1471234.4329200005,29.307973011644044,True,True
2018-02-01,wholesale,cleaning_and_personal_care,1389429.06562,28.341017950751002,True,True
2018-03-01,wholesale,cleaning_and_personal_care,1584679.2297400006,27.00743898466662,True,True
2018-04-01,wholesale,cleaning_and_personal_care,1496972.5855899998,26.99426476621386,True,True
2018-05-01,wholesale,cleaning_and_personal_care,1605054.61621,27.262202938481785,True,True
2018-06-01,wholesale,cleaning_and_personal_care,1647645.7058410002,26.585895883385913,True,True
2018-07-01,wholesale,cleaning_and_personal_care,1738813.1656900002,26.080226511586453,True,True
2018-08-01,wholesale,cleaning_and_personal_care,1793279.6275600002,27.220989020658582,True,True
2018-09-01,wholesale,cleaning_and_personal_care,1685320.5075019996,27.057155332867545,True,True
2018-10-01,wholesale,cleaning_and_personal_care,1923134.4610220003,28.174132693352703,True,True
2018-11-01,wholesale,cleaning_and_personal_care,1914278.600558,27.18810944284632,True,True
2018-12-01,wholesale,cleaning_and_personal_care,2179925.7272190005,25.56665657256528,True,True
2019-01-01,wholesale,cleaning_and_personal_care,2123809.6797720003,30.839600602883532,True,True
2019-02-01,wholesale,cleaning_and_personal_care,2114313.303448,30.01935857325658,True,True
2019-03-01,wholesale,cleaning_and_personal_care,2318817.3641600003,28.32863252664376,True,True
2019-04-01,wholesale,cleaning_and_personal_care,2345770.5721270004,28.91724886110627,True,True
2019-05-01,wholesale,cleaning_and_personal_care,2498821.145069999,29.094357493567617,True,True
2019-06-01,wholesale,cleaning_and_personal_care,2534728.6878521,28.607060048742454,True,True
2019-07-01,wholesale,cleaning_and_personal_care,2611294.2115903003,28.54867122268728,True,True
2019-08-01,wholesale,cleaning_and_personal_care,2672225.430817,27.37984625649742,True,True
2019-09-01,wholesale,cleaning_and_personal_care,2823759.3213190003,29.12041019884632,True,True
2019-10-01,wholesale,cleaning_and_personal_care,3202505.1961799995,29.10087589376965,True,True
2019-11-01,wholesale,cleaning_and_personal_care,3265783.8672119994,28.690994540539638,True,True
2019-12-01,wholesale,cleaning_and_personal_care,3715763.714699,26.173679585707166,True,True
2020-01-01,wholesale,cleaning_and_personal_care,3649741.466050001,31.870346414978133,True,True
2020-02-01,wholesale,cleaning_and_personal_care,3647253.47305,30.091858707121805,True,True
2020-03-01,wholesale,cleaning_and_personal_care,4687271.211619999,30.902620002241438,True,True
2020-04-01,wholesale,cleaning_and_personal_care,3488699.8368000006,28.634181525465397,True,True
2020-05-01,wholesale,cleaning_and_personal_care,3721119.86593,28.644931155975705,True,True
2020-06-01,wholesale,cleaning_and_personal_care,3819847.4754400006,28.57750323335877,True,True
2020-07-01,wholesale,cleaning_and_personal_care,3915802.558865,28.44911871656528,True,True
2020-08-01,wholesale,cleaning_and_personal_care,4063563.77312,28.946250010775383,True,True
2020-09-01,wholesale,cleaning_and_personal_care,3959289.58307,29.69598733788387,True,True
2020-10-01,wholesale,cleaning_and_personal_care,4396591.138635,29.303997881103644,True,True
2020-11-01,wholesale,cleaning_and_personal_care,4387501.445616,28.936790104886644,True,True
2020-12-01,wholesale,cleaning_and_personal_care,4840469.467712999,24.446064997662486,True,True
2021-01-01,wholesale,cleaning_and_personal_care,4684442.303654,29.980444050308826,True,True
2021-02-01,wholesale,cleaning_and_personal_care,4625443.704055,29.031098351152785,True,True
2021-03-01,wholesale,cleaning_and_personal_care,5204528.896656,28.42226101892959,True,True
2021-04-01,wholesale,cleaning_and_personal_care,5391478.913651998,28.706294465765815,True,True
2021-05-01,wholesale,cleaning_and_personal_care,5260578.111819,27.329733071931678,True,True
2021-06-01,wholesale,cleaning_and_personal_care,5509251.316280999,26.7577138387487,True,True
2021-07-01,wholesale,cleaning_and_personal_care,5747206.735354999,26.963668161614134,True,True
2021-08-01,wholesale,cleaning_and_personal_care,5532756.573129,26.666929037098473,True,True
2021-09-01,wholesale,cleaning_and_personal_care,5817881.507394,27.4419917849844,True,True
2021-10-01,wholesale,cleaning_and_personal_care,6431529.994876999,27.852445037230577,True,True
2021-11-01,wholesale,cleaning_and_personal_care,6454481.928962999,27.121714247241734,True,True
2021-12-01,wholesale,cleaning_and_personal_care,7426718.641205001,24.646539815672423,True,True
2022-01-01,wholesale,cleaning_and_personal_care,6931817.344558,29.710671020312557,True,True
2022-02-01,wholesale,cleaning_and_personal_care,6896491.368178999,28.49094247384063,True,True
2022-03-01,wholesale,cleaning_and_personal_care,8292346.363650001,28.224750411035508,True,True
2022-04-01,wholesale,cleaning_and_personal_care,8352850.648189,27.818779049153054,True,True
2022-05-01,wholesale,cleaning_and_personal_care,8626972.458050998,27.389113533344638,True,True
2022-06-01,wholesale,cleaning_and_personal_care,9121301.685628,26.82752781079289,True,True
2022-07-01,wholesale,cleaning_and_personal_care,11133629.43925,28.02624962951588,True,True
2022-08-01,wholesale,cleaning_and_personal_care,10361860.91277,27.959593227625078,True,True
2022-09-01,wholesale,cleaning_and_personal_care,10921547.401849996,28.06321491970327,True,True
2022-10-01,wholesale,cleaning_and_personal_care,11456983.52002,27.49152041414236,True,True
2022-11-01,wholesale,cleaning_and_personal_care,12516047.89787,26.854179253620032,True,True
2022-12-01,wholesale,cleaning_and_personal_care,15412078.54771,25.158880397715805,True,True
2023-01-01,wholesale,cleaning_and_personal_care,14308401.21279,29.04393239111428,True,True
2023-02-01,wholesale,cleaning_and_personal_care,13876595.55262,28.386488972871494,True,True
2023-03-01,wholesale,cleaning_and_personal_care,17054273.91226,27.906070098203895,True,True
2023-04-01,wholesale,cleaning_and_personal_care,18576391.06929,27.564451614480923,True,True
2023-05-01,wholesale,cleaning_and_personal_care,18906996.750189997,27.349254759176283,True,True
2023-06-01,wholesale,cleaning_and_personal_care,20915451.254800003,27.225415058123787,True,True
2023-07-01,wholesale,cleaning_and_personal_care,22725987.852670003,27.164455168369983,True,True
2023-08-01,wholesale,cleaning_and_personal_care,24380531.58135,26.54132149947256,True,True
2023-09-01,wholesale,cleaning_and_personal_care,28346889.02468,27.055020715516093,True,True
2023-10-01,wholesale,cleaning_and_personal_care,35643076.668230005,27.268158610379068,True,True
2023-11-01,wholesale,cleaning_and_personal_care,34740421.337759994,26.526609462202718,True,True
2023-12-01,wholesale,cleaning_and_personal_care,50137472.34149,26.210348841970223,True,True
2024-01-01,wholesale,cleaning_and_personal_care,58928702.34967001,31.366785029463756,True,True
2024-02-01,wholesale,cleaning_and_personal_care,60719501.50915,30.02961799363895,True,True
2024-03-01,wholesale,cleaning_and_personal_care,73119432.97133999,29.684611734193535,True,True
2024-04-01,wholesale,cleaning_and_personal_care,67068225.051850006,28.717330560960004,True,True
2024-05-01,wholesale,cleaning_and_personal_care,71242298.56207001,28.407766861086987,True,True
2024-06-01,wholesale,cleaning_and_personal_care,74107824.5693,28.23448862006437,True,True
2024-07-01,wholesale,cleaning_and_personal_care,72771292.03989998,27.32976398862889,True,True
2024-08-01,wholesale,cleaning_and_personal_care,75922104.13497,27.22354638834586,True,True
2024-09-01,wholesale,cleaning_and_personal_care,76164539.08893001,28.534748473234263,True,True
2024-10-01,wholesale,cleaning_and_personal_care,87227577.03443997,28.503109322666266,True,True
2024-11-01,wholesale,cleaning_and_personal_care,86846677.04634002,27.603570806729476,True,True
2024-12-01,wholesale,cleaning_and_personal_care,84999976.52123,25.28787900856952,True,True
2025-01-01,wholesale,cleaning_and_personal_care,77580145.75319,28.708477160445128,True,True
2025-02-01,wholesale,cleaning_and_personal_care,73900341.20425001,27.750475255649164,True,True
2025-03-01,wholesale,cleaning_and_personal_care,87806077.68891,27.370202697002956,True,True
2025-04-01,wholesale,cleaning_and_personal_care,80012538.54906002,26.656707292100606,True,True
2025-05-01,wholesale,cleaning_and_personal_care,83000575.31485,26.4557683332685,True,True
2025-06-01,wholesale,cleaning_and_personal_care,79063570.68812999,25.52910816010499,True,True
2025-07-01,wholesale,cleaning_and_personal_care,81088277.23007,25.54534860896546,True,True
2025-08-01,wholesale,cleaning_and_personal_care,82961689.52079,25.942584407381148,True,True
2025-09-01,wholesale,cleaning_and_personal_care,75884119.59704998,26.357150658534106,True,True
2025-10-01,wholesale,cleaning_and_personal_care,89199272.37863998,26.016623631622004,True,True
2025-11-01,wholesale,cleaning_and_personal_care,90560728.91682,25.41126358164258,True,True
2025-12-01,wholesale,cleaning_and_personal_care,99155837.45242,23.379637207658124,True,True
2026-01-01,wholesale,cleaning_and_personal_care,92855463.50325002,27.322554544058335,True,True
2026-02-01,wholesale,cleaning_and_personal_care,87020577.47798002,26.44488086455068,True,True
2026-03-01,wholesale,cleaning_and_personal_care,96506043.461162,25.781915803157894,True,True
2026-04-01,wholesale,cleaning_and_personal_care,94387294.46548,26.263622453424528,True,True
2026-05-01,wholesale,cleaning_and_personal_care,100473936.16389,25.879528241764206,True,True
2017-01-01,wholesale,clothing_and_home_textiles,1146.3800635,0.027997947385926338,True,True
2017-02-01,wholesale,clothing_and_home_textiles,1018.55948,0.026511944785580405,True,True
2017-03-01,wholesale,clothing_and_home_textiles,927.07161,0.019895891348650795,True,True
2017-04-01,wholesale,clothing_and_home_textiles,1098.13105,0.024279592085176434,True,True
2017-05-01,wholesale,clothing_and_home_textiles,1077.4923,0.02307336435170239,True,True
2017-06-01,wholesale,clothing_and_home_textiles,1220.7232400000005,0.025430114469590745,True,True
2017-07-01,wholesale,clothing_and_home_textiles,1321.1750500000005,0.025691473928466064,True,True
2017-08-01,wholesale,clothing_and_home_textiles,1283.5589900000002,0.025262653660190988,True,True
2017-09-01,wholesale,clothing_and_home_textiles,1575.2899499999996,0.03094903027803852,True,True
2017-10-01,wholesale,clothing_and_home_textiles,1343.2650499999995,0.02730687953067156,True,True
2017-11-01,wholesale,clothing_and_home_textiles,1387.04852,0.026141152647853234,True,True
2017-12-01,wholesale,clothing_and_home_textiles,1458.3561103999998,0.023615030738087486,True,True
2018-01-01,wholesale,clothing_and_home_textiles,1506.3632947,0.030007763412100222,True,True
2018-02-01,wholesale,clothing_and_home_textiles,1196.894639,0.024413777779954602,True,True
2018-03-01,wholesale,clothing_and_home_textiles,1151.02436,0.01961672721467125,True,True
2018-04-01,wholesale,clothing_and_home_textiles,1323.5549839,0.02386709951268542,True,True
2018-05-01,wholesale,clothing_and_home_textiles,1299.2711740000009,0.022068404439312322,True,True
2018-06-01,wholesale,clothing_and_home_textiles,1397.835250946,0.022555032500028997,True,True
2018-07-01,wholesale,clothing_and_home_textiles,1555.05879,0.02332411916489021,True,True
2018-08-01,wholesale,clothing_and_home_textiles,1496.7823220141,0.022720324553789337,True,True
2018-09-01,wholesale,clothing_and_home_textiles,1828.5461794316,0.02935658694590684,True,True
2018-10-01,wholesale,clothing_and_home_textiles,1759.8935247898,0.025782634911159657,True,True
2018-11-01,wholesale,clothing_and_home_textiles,1602.464745651,0.022759480710050507,True,True
2018-12-01,wholesale,clothing_and_home_textiles,1854.154403105,0.02174593760915457,True,True
2019-01-01,wholesale,clothing_and_home_textiles,1680.985008198,0.02440939353747863,True,True
2019-02-01,wholesale,clothing_and_home_textiles,1630.769983093,0.023153933143748175,True,True
2019-03-01,wholesale,clothing_and_home_textiles,1633.8845109205,0.01996091396254015,True,True
2019-04-01,wholesale,clothing_and_home_textiles,1779.666749954,0.021938661397560486,True,True
2019-05-01,wholesale,clothing_and_home_textiles,2795.091952483,0.03254390761554737,True,True
2019-06-01,wholesale,clothing_and_home_textiles,2763.807903434,0.031192458204954355,True,True
2019-07-01,wholesale,clothing_and_home_textiles,2695.752747279,0.02947203671579188,True,True
2019-08-01,wholesale,clothing_and_home_textiles,2143.296754516,0.021960398604078966,True,True
2019-09-01,wholesale,clothing_and_home_textiles,2505.220953434,0.025835439037582706,True,True
2019-10-01,wholesale,clothing_and_home_textiles,2948.214682087,0.026790160925871956,True,True
2019-11-01,wholesale,clothing_and_home_textiles,2703.851771436,0.023754234685140242,True,True
2019-12-01,wholesale,clothing_and_home_textiles,3000.205052986,0.021133315188378785,True,True
2020-01-01,wholesale,clothing_and_home_textiles,2648.959037957,0.023131293809187364,True,True
2020-02-01,wholesale,clothing_and_home_textiles,2387.77726,0.019700483243878294,True,True
2020-03-01,wholesale,clothing_and_home_textiles,1747.755973229,0.011522746659815446,True,True
2020-04-01,wholesale,clothing_and_home_textiles,2414.451795318,0.019817082072339044,True,True
2020-05-01,wholesale,clothing_and_home_textiles,8695.20854609,0.06693513220847294,True,True
2020-06-01,wholesale,clothing_and_home_textiles,5743.656734582999,0.04297013688614404,True,True
2020-07-01,wholesale,clothing_and_home_textiles,4530.5981223894,0.03291573614944037,True,True
2020-08-01,wholesale,clothing_and_home_textiles,4120.778057535,0.02935380827079811,True,True
2020-09-01,wholesale,clothing_and_home_textiles,3751.464789518001,0.028137232336934156,True,True
2020-10-01,wholesale,clothing_and_home_textiles,5477.907452265,0.03651114768517983,True,True
2020-11-01,wholesale,clothing_and_home_textiles,6634.772423808,0.04375816610003807,True,True
2020-12-01,wholesale,clothing_and_home_textiles,8755.817057110999,0.04421994071308715,True,True
2021-01-01,wholesale,clothing_and_home_textiles,6759.316468762,0.04325964460101887,True,True
2021-02-01,wholesale,clothing_and_home_textiles,6409.837301907,0.04023065224281394,True,True
2021-03-01,wholesale,clothing_and_home_textiles,8919.973414409998,0.048712538195180025,True,True
2021-04-01,wholesale,clothing_and_home_textiles,13033.59463761,0.0693958395473396,True,True
2021-05-01,wholesale,clothing_and_home_textiles,22337.577004960003,0.1160480852185625,True,True
2021-06-01,wholesale,clothing_and_home_textiles,17862.551360550002,0.08675607814859936,True,True
2021-07-01,wholesale,clothing_and_home_textiles,25644.96844622,0.1203162598876355,True,True
2021-08-01,wholesale,clothing_and_home_textiles,19211.02990594,0.09259383897700607,True,True
2021-09-01,wholesale,clothing_and_home_textiles,17317.44449612,0.08168354219581135,True,True
2021-10-01,wholesale,clothing_and_home_textiles,20933.050888472,0.09065286950338906,True,True
2021-11-01,wholesale,clothing_and_home_textiles,18539.04381325,0.07790100805206603,True,True
2021-12-01,wholesale,clothing_and_home_textiles,22417.68444446,0.07439602588013439,True,True
2022-01-01,wholesale,clothing_and_home_textiles,20484.98022445,0.08780129049188767,True,True
2022-02-01,wholesale,clothing_and_home_textiles,20445.16712919,0.08446354087145298,True,True
2022-03-01,wholesale,clothing_and_home_textiles,21994.2941718,0.07486222068426732,True,True
2022-04-01,wholesale,clothing_and_home_textiles,21183.37849533,0.07055025292520128,True,True
2022-05-01,wholesale,clothing_and_home_textiles,19526.570854930003,0.06199341294563512,True,True
2022-06-01,wholesale,clothing_and_home_textiles,25120.035116975003,0.07388292416318015,True,True
2022-07-01,wholesale,clothing_and_home_textiles,26055.4264435276,0.06558830520579864,True,True
2022-08-01,wholesale,clothing_and_home_textiles,16587.700144722003,0.04475888573805058,True,True
2022-09-01,wholesale,clothing_and_home_textiles,18536.77206027,0.04763074307188293,True,True
2022-10-01,wholesale,clothing_and_home_textiles,29330.469416456,0.0703797118421159,True,True
2022-11-01,wholesale,clothing_and_home_textiles,30569.12223693,0.06558849046239619,True,True
2022-12-01,wholesale,clothing_and_home_textiles,51017.54783773,0.08328171831338797,True,True
2023-01-01,wholesale,clothing_and_home_textiles,56864.791909980006,0.11542709399229936,True,True
2023-02-01,wholesale,clothing_and_home_textiles,48111.835696550006,0.09841939172226312,True,True
2023-03-01,wholesale,clothing_and_home_textiles,65928.56859,0.10787954186804635,True,True
2023-04-01,wholesale,clothing_and_home_textiles,101239.6995172,0.150223839948106,True,True
2023-05-01,wholesale,clothing_and_home_textiles,108014.23338,0.1562442108261883,True,True
2023-06-01,wholesale,clothing_and_home_textiles,136278.16318,0.1773918004796928,True,True
2023-07-01,wholesale,clothing_and_home_textiles,143289.42703999998,0.17127436845268743,True,True
2023-08-01,wholesale,clothing_and_home_textiles,123041.45539999998,0.1339463339688833,True,True
2023-09-01,wholesale,clothing_and_home_textiles,130999.77311,0.12502964865503322,True,True
2023-10-01,wholesale,clothing_and_home_textiles,165007.18535999997,0.126236075076516,True,True
2023-11-01,wholesale,clothing_and_home_textiles,180738.22807,0.13800559136259882,True,True
2023-12-01,wholesale,clothing_and_home_textiles,254901.49572,0.1332547655704701,True,True
2024-01-01,wholesale,clothing_and_home_textiles,212432.11653,0.11307414327591787,True,True
2024-02-01,wholesale,clothing_and_home_textiles,213784.29408,0.10572979890644757,True,True
2024-03-01,wholesale,clothing_and_home_textiles,283811.98488,0.11522037622988437,True,True
2024-04-01,wholesale,clothing_and_home_textiles,331741.24778000003,0.1420452541548334,True,True
2024-05-01,wholesale,clothing_and_home_textiles,468409.1640599999,0.18677749871615726,True,True
2024-06-01,wholesale,clothing_and_home_textiles,502479.66573,0.1914407349874451,True,True
2024-07-01,wholesale,clothing_and_home_textiles,511599.74818000005,0.1921348375501592,True,True
2024-08-01,wholesale,clothing_and_home_textiles,509149.60778,0.18256683114796038,True,True
2024-09-01,wholesale,clothing_and_home_textiles,482386.7149,0.18072430741594134,True,True
2024-10-01,wholesale,clothing_and_home_textiles,511359.68204,0.16709556101317838,True,True
2024-11-01,wholesale,clothing_and_home_textiles,535455.01506,0.17019039673953767,True,True
2024-12-01,wholesale,clothing_and_home_textiles,712956.4495699999,0.2121077813545326,True,True
2025-01-01,wholesale,clothing_and_home_textiles,557252.6014800001,0.20621092454610915,True,True
2025-02-01,wholesale,clothing_and_home_textiles,504120.26949,0.18930328109972103,True,True
2025-03-01,wholesale,clothing_and_home_textiles,612636.94515,0.19096624982880883,True,True
2025-04-01,wholesale,clothing_and_home_textiles,665972.00339,0.22187298492243146,True,True
2025-05-01,wholesale,clothing_and_home_textiles,691354.6024099999,0.22036373998754094,True,True
2025-06-01,wholesale,clothing_and_home_textiles,742373.47936,0.23970752503112333,True,True
2025-07-01,wholesale,clothing_and_home_textiles,711186.70213,0.2240460995419232,True,True
2025-08-01,wholesale,clothing_and_home_textiles,648978.54881,0.20293922265004072,True,True
2025-09-01,wholesale,clothing_and_home_textiles,509819.93179,0.17707790275839208,True,True
2025-10-01,wholesale,clothing_and_home_textiles,549870.4861800001,0.16037993476399467,True,True
2025-11-01,wholesale,clothing_and_home_textiles,557781.33574,0.15651296884357635,True,True
2025-12-01,wholesale,clothing_and_home_textiles,640423.6159300001,0.15100343241863828,True,True
2026-01-01,wholesale,clothing_and_home_textiles,563035.4225699999,0.16567216901423706,True,True
2026-02-01,wholesale,clothing_and_home_textiles,496424.40818999993,0.15085954050536554,True,True
2026-03-01,wholesale,clothing_and_home_textiles,543323.86747,0.14515080820399634,True,True
2026-04-01,wholesale,clothing_and_home_textiles,508245.77845,0.14142131432360858,True,True
2026-05-01,wholesale,clothing_and_home_textiles,672381.9440199999,0.17318847229329254,True,True
2017-01-01,wholesale,electronics_and_home,48728.123755,1.190083017443715,True,True
2017-02-01,wholesale,electronics_and_home,34128.345838,0.8883220256123372,True,True
2017-03-01,wholesale,electronics_and_home,36321.559693,0.7794972874484445,True,True
2017-04-01,wholesale,electronics_and_home,43054.65517600001,0.9519350764566857,True,True
2017-05-01,wholesale,electronics_and_home,47370.57045299999,1.014390944241603,True,True
2017-06-01,wholesale,electronics_and_home,49580.578066,1.0328629245125698,True,True
2017-07-01,wholesale,electronics_and_home,54721.565042,1.0641115737096325,True,True
2017-08-01,wholesale,electronics_and_home,52309.34259099999,1.029538038659766,True,True
2017-09-01,wholesale,electronics_and_home,52594.32725000001,1.0332976646701246,True,True
2017-10-01,wholesale,electronics_and_home,52931.00562999999,1.0760203983388896,True,True
2017-11-01,wholesale,electronics_and_home,62074.14333,1.169886729178191,True,True
2017-12-01,wholesale,electronics_and_home,86809.11404,1.4056922597858936,True,True
2018-01-01,wholesale,electronics_and_home,72487.019581,1.4439898673102767,True,True
2018-02-01,wholesale,electronics_and_home,63892.89094699999,1.303261615911483,True,True
2018-03-01,wholesale,electronics_and_home,64280.38955000001,1.09552057356558,True,True
2018-04-01,wholesale,electronics_and_home,65926.018522,1.1888156243447745,True,True
2018-05-01,wholesale,electronics_and_home,82270.88172,1.397388880556959,True,True
2018-06-01,wholesale,electronics_and_home,101863.9614214268,1.6436450281870436,True,True
2018-07-01,wholesale,electronics_and_home,75646.60876999998,1.1346133848555708,True,True
2018-08-01,wholesale,electronics_and_home,75004.40968673269,1.138525292545441,True,True
